demand_GB,prices_GB,demand_DE,prices_DE,demand_NO,prices_NO_south,wind_300,wind1200,windGB,windDE,windNO,solarDE,wind0.3,wind1.2,const
29715,51.4919852,63578,65.22,14276,32.77,102.604501,498.906371,1252.888989,1316.234786,64.825401,2.81E+03,0.342015003,0.415755309,1
36465,56.41183724,63627,64.09,14281,31.56,95.011857,458.973213,1213.630286,1385.043297,72.146492,6.15E+03,0.31670619,0.382477678,1
38564,57.94697904,64670,62.54,14221,31.81,87.419213,421.948726,1174.371583,1453.851809,81.084477,9.43E+03,0.291397377,0.351623938,1
39424,52.00369914,65542,59.85,14015,31.43,81.13083,384.92424,1135.11288,1522.660321,90.23584,1.20E+04,0.2704361,0.3207702,1
39562,44.46507398,64603,55.36,13905,31.13,74.918667,347.91798,1095.854177,1591.468833,99.387203,1.35E+04,0.24972889,0.28993165,1
39950,44.35118989,63716,57.51,13746,30.06,68.706504,317.625218,1062.166983,1660.277344,108.538566,1.38E+04,0.22902168,0.264687682,1
40042,43.91014797,62387,55.79,13629,29.74,62.494341,287.332457,1035.994514,1729.085856,119.327915,1.29E+04,0.20831447,0.239443714,1
39152,43.80361899,61517,53.12,13519,29.61,71.54156,318.374305,1020.107901,1763.135676,113.863276,1.08E+04,0.238471867,0.265311921,1
38513,43.24102343,60113,49.85,13379,29.15,80.58878,349.730855,1004.221287,1797.185497,108.582198,7.84E+03,0.268629267,0.291442379,1
38189,42.16291615,60306,44.68,13393,29.7,90.221778,387.670892,988.334673,1831.235317,104.028332,4.44E+03,0.30073926,0.323059077,1
39437,42.11372996,61157,49.47,13525,30.03,101.279492,425.610929,972.44806,1865.285137,99.474467,3.46E+02,0.337598307,0.354675774,1
40069,42.12130086,63961,57.19,13831,31.44,112.337205,463.550967,956.561446,1906.446609,94.920601,0.00E+00,0.37445735,0.386292473,1
40727,42.97708385,61406,65.67,13775,31.68,124.012176,505.398459,940.674832,1951.84637,90.366736,0.00E+00,0.41337392,0.421165383,1
42074,43.8115598,56798,59.53,13347,30.46,140.765614,596.627433,1010.766742,2066.45459,90.183209,0.00E+00,0.469218713,0.497189528,1
39642,42.48036991,52579,49.82,12837,28.94,157.519052,679.878498,1084.632978,2181.062811,89.999681,0.00E+00,0.525063507,0.566565415,1
36270,41.55974723,47575,46.79,12046,26.79,171.922876,757.072245,1189.770843,2295.671031,89.816154,0.00E+00,0.573076253,0.630893538,1
31875,35.66426634,43649,36.97,11437,28.57,186.098862,840.290173,1294.908707,2410.279252,89.632627,0.00E+00,0.62032954,0.700241811,1
27358,33.30893958,41680,34.46,11143,27.81,201.027106,920.334355,1400.046572,2524.887473,89.4491,0.00E+00,0.670090353,0.766945296,1
24722,33.12187423,40756,33.16,11061,27.77,216.491818,976.475262,1505.184437,2639.495693,89.265572,0.00E+00,0.721639393,0.813729385,1
24473,33.05597411,41061,28.47,11020,27.84,207.265881,949.826234,1435.252385,2867.103725,90.807752,0.00E+00,0.69088627,0.791521862,1
24328,33.13893342,42489,26.34,11126,28.66,198.039944,923.177205,1365.320333,3094.711756,92.349931,0.00E+00,0.660133147,0.769314338,1
23586,32.80614057,46330,27.57,11490,29.86,189.079507,888.792265,1295.388281,3370.399734,93.89211,0.00E+00,0.630265023,0.740660221,1
23559,32.93344636,54958,34.94,12813,31.3,180.622398,848.818722,1225.456229,3654.909773,95.43429,0.00E+00,0.60207466,0.707348935,1
24768,37.9161529,61116,52.47,13950,32.22,172.165289,808.84518,1155.524177,3939.419812,96.976469,0.00E+00,0.573884297,0.67403765,1
30235,52.26263872,63185,64.25,14459,32.64,163.70818,768.871637,1085.592125,4223.929852,98.518648,2.61E+03,0.545693933,0.640726364,1
36936,60.32675709,63658,56.7,14376,32.56,163.519398,744.654747,1036.021377,3873.844136,114.735166,5.87E+03,0.54506466,0.620545623,1
38717,71.07274969,65245,57.01,14254,32.2,163.330616,720.510494,990.544671,3523.75842,133.147954,9.12E+03,0.544435387,0.600425412,1
39362,62.53390875,66464,54.3,14131,31.37,163.141834,696.36624,945.067964,3173.672704,151.560743,1.17E+04,0.543806113,0.5803052,1
39037,52.46864982,65312,45.71,14111,30.86,162.953052,672.221987,899.591258,2884.86959,178.310296,1.32E+04,0.54317684,0.560184989,1
39013,42.50533909,64498,41.23,13889,30.45,162.764271,648.077734,854.114552,2604.801017,205.929479,1.35E+04,0.54254757,0.540064778,1
38989,42.15356967,63527,40.31,13720,29.92,162.575489,621.739568,808.637845,2324.732445,233.548661,1.26E+04,0.541918297,0.518116307,1
38551,41.95691739,62418,40.03,13545,29.92,170.185449,674.682555,807.454202,2224.469461,199.100833,1.05E+04,0.56728483,0.562235463,1
38348,41.90024044,60716,46.49,13491,29.94,177.795409,725.431629,806.270558,2124.206477,164.653004,7.54E+03,0.592651363,0.604526358,1
38587,41.82411221,60441,49.4,13625,31.2,185.405368,776.924403,805.086915,2023.943493,137.903451,4.20E+03,0.618017893,0.647437003,1
40418,64.59807645,60788,54.97,13692,31.24,193.107631,832.287029,803.903271,1923.680509,114.938232,3.57E+02,0.643692103,0.693572524,1
41604,70.9001233,63088,61.03,14048,31.36,201.409405,887.649656,802.719627,1837.063144,94.894177,0.00E+00,0.671364683,0.739708047,1
42679,72.02836005,59964,74.49,14066,31.13,209.71118,932.674855,801.535984,1761.865906,75.756495,0.00E+00,0.699037267,0.777229046,1
42741,95.31763872,55170,55.99,13663,29.61,224.561789,982.410282,876.761011,2069.872306,85.773479,0.00E+00,0.748539297,0.818675235,1
40000,52.98689273,50764,48.69,13091,29.22,235.608266,1023.091069,951.986039,2416.590071,95.790463,0.00E+00,0.785360887,0.852575891,1
36630,41.33609125,46369,41.99,12266,27.45,245.508672,1054.175711,1027.211067,2763.307835,105.807447,0.00E+00,0.81836224,0.878479759,1
32161,38.4880148,42729,34.54,11669,27.93,254.130674,1068,1116.999141,3110.0256,117.089316,0.00E+00,0.847102247,0.89,1
27469,45.3945746,40472,24.71,11386,27.75,260.318428,1068,1229.836683,3538.429205,129.109697,0.00E+00,0.867728093,0.89,1
24596,26.43916769,39324,27.58,11126,26.36,266.506181,1068,1342.674224,3971.826411,141.130078,0.00E+00,0.888353937,0.89,1
24590,35.43123921,38677,30.46,10996,22.02,267,1068,1563.973861,4224.308513,146.50928,0.00E+00,0.89,0.89,1
24418,37.65104809,38641,27.45,11163,23.3,267,1068,1785.273497,4476.790615,151.888482,0.00E+00,0.89,0.89,1
23783,34.3903021,38206,24.58,11622,28.91,267,1068,2008.049038,4736.12726,159.251526,0.00E+00,0.89,0.89,1
23692,34.20446979,37889,33.14,12769,30.4,267,1068,2253.937523,5039.105783,167.320329,0.00E+00,0.89,0.89,1
24936,35.9825709,39084,38.94,14114,32.38,267,1068,2499.826008,5342.084305,175.389133,0.00E+00,0.89,0.89,1
30695,51.63378545,41952,43.13,14420,32.25,267,1068,2721.582044,5645.062827,183.457936,2.03E+03,0.89,0.89,1
37166,60.7459926,45546,43.63,14360,30.83,261.88075,1068,2629.188321,5914.096276,215.035175,4.78E+03,0.872935833,0.89,1
39003,50.40618372,48662,43.85,14253,29.26,253.333776,1067.731422,2536.794599,6183.129724,246.612414,7.58E+03,0.84444592,0.889776185,1
39274,42.07687423,50554,37.52,14157,28.01,240.458881,1038.430496,2437.735418,6452.163172,278.189653,9.84E+03,0.801529603,0.865358747,1
39119,42.0532799,50155,34.26,14101,27.93,226.175583,1009.12957,2335.075726,6795.29493,312.552103,1.12E+04,0.75391861,0.840941308,1
39286,42.28831073,47674,20.05,14065,28,205.662843,962.92583,2232.416034,7198.845102,347.637924,1.14E+04,0.68554281,0.802438192,1
39112,42.40802096,45363,15.44,13943,27.98,185.720929,916.044348,2129.756342,7602.395275,380.221371,1.06E+04,0.619069763,0.76337029,1
38662,42.7362947,44489,13.2,14244,28,176.690033,865.957714,2096.642105,7159.16271,339.226265,8.81E+03,0.588966777,0.721631428,1
38175,41.85300863,44313,19.01,14090,29.09,167.659137,813.848907,2063.527868,6715.930145,295.728785,6.22E+03,0.55886379,0.678207423,1
38249,39.26271887,45619,23.64,14205,30.74,158.560648,762.261758,2030.413631,6372.798386,255.478174,3.36E+03,0.528535493,0.635218132,1
39865,39.91972256,47765,32.13,14221,31.08,147.887771,714.495351,1997.299393,6077.31001,216.330442,3.33E+02,0.492959237,0.595412793,1
41053,43.19013564,50459,41.58,14368,32.12,137.214894,666.728945,1967.09564,5781.821633,177.18271,0.00E+00,0.45738298,0.555607454,1
42175,65.55766954,48655,65.37,14178,30.88,126.542017,615.864817,1937.292827,5486.333256,143.123319,0.00E+00,0.421806723,0.513220681,1
43622,86.22688039,46192,51.13,13741,29.98,118.737366,592.458462,1670.672371,5373.130863,135.989345,0.00E+00,0.39579122,0.493715385,1
41000,63.81011097,45011,49.89,12984,26.55,111.939179,569.052106,1404.051916,5259.92847,128.855371,0.00E+00,0.373130597,0.474210088,1
37382,50.49059803,41378,46.7,12196,22.15,105.140992,545.64575,1137.431461,5146.726078,121.721398,0.00E+00,0.350469973,0.454704792,1
33151,39.23059803,38222,42.71,11680,27.82,98.342805,522.239395,938.31067,5033.523685,114.587424,0.00E+00,0.32780935,0.435199496,1
28630,50.24660912,36528,32.13,11311,25.9,91.544618,498.833039,761.578083,4920.321292,107.794542,0.00E+00,0.305148727,0.415694199,1
25696,35.29189889,35708,30.72,11334,26.05,85.156171,476.130271,613.455608,4807.118899,101.849564,0.00E+00,0.283853903,0.396775226,1
25696,37.32139334,36094,29.58,11167,25.26,76.3969,425.947565,634.7019,5139.568402,100.160443,0.00E+00,0.254656333,0.354956304,1
25447,38.98273736,37885,27.29,11302,26.14,67.637629,375.764858,655.948193,5472.017906,98.471323,0.00E+00,0.225458763,0.313137382,1
24919,34.44632552,42412,27.26,11785,30.8,59.252238,329.658125,677.194485,5804.46741,96.782202,0.00E+00,0.19750746,0.274715104,1
24652,38.87840321,52328,36.83,13020,32.55,53.412724,288.599547,698.440777,6136.916913,95.093081,0.00E+00,0.178042413,0.240499623,1
25894,45.12330456,59068,57.71,14262,34.06,47.57321,247.540969,719.68707,6469.366417,93.40396,0.00E+00,0.158577367,0.206284141,1
31593,57.10234279,61836,68.53,14621,34.47,41.733696,217.654928,740.933362,6916.22388,91.714839,8.50E+02,0.13911232,0.181379107,1
38325,43.76130086,62506,78.85,14604,34.56,39.029281,211.60106,740.750827,6544.717475,83.710109,2.48E+03,0.130097603,0.176334217,1
39894,43.10789149,63901,66,14429,34.59,36.324867,205.547192,740.568292,6287.619029,75.705379,4.26E+03,0.12108289,0.171289327,1
40072,42.86321825,64835,64.94,14085,34.3,33.620452,199.493323,740.385757,6030.520584,68.760519,5.76E+03,0.112068173,0.166244436,1
39806,43.09267571,64109,66.15,14066,34.11,30.916037,193.439455,740.203223,5773.422138,62.356734,6.68E+03,0.103053457,0.161199546,1
39519,42.68116523,63180,62.93,14008,34.04,28.211623,187.385587,740.020688,5516.323693,55.95295,6.87E+03,0.094038743,0.156154656,1
39510,42.89866831,61305,58.79,13872,33.82,25.507208,181.331719,739.838153,5259.225248,49.549166,6.31E+03,0.085024027,0.151109766,1
38810,42.59663995,59968,54.6,13848,33.41,26.184625,172.683669,813.952429,5765.42115,46.541474,5.07E+03,0.087282083,0.143903058,1
38415,42.56421085,58746,48.68,13718,33.07,26.862043,164.035619,893.429074,6271.617052,43.600336,3.38E+03,0.089540143,0.136696349,1
38437,41.80940197,57950,43.31,13583,33.51,27.53946,155.387569,972.905719,6880.219432,41.344567,1.62E+03,0.0917982,0.129489641,1
39858,41.7667016,58572,37.61,13796,34.09,28.216877,146.739519,1052.382364,7639.513286,39.088798,3.08E+02,0.094056257,0.122282933,1
40827,42.29863748,61368,44.02,14286,34.39,28.894295,138.091469,1161.133514,8398.80714,36.833029,0.00E+00,0.096314317,0.115076224,1
42702,55.97154747,58335,52.45,14188,34,29.571712,129.443419,1280.348482,9158.100993,34.57726,0.00E+00,0.098572373,0.107869516,1
43379,59.33765721,54334,49.65,13872,32.54,42.176366,185.381982,1226.952224,7539.360318,37.265705,0.00E+00,0.140587887,0.154484985,1
40563,42.10895191,50343,38.56,13318,31.62,54.78102,241.980817,1173.555966,6138.079762,39.954151,0.00E+00,0.1826034,0.201650681,1
37103,42.1568619,46166,33.48,12665,30.5,71.078511,325.88866,1120.159709,5058.919312,42.642596,0.00E+00,0.23692837,0.271573883,1
32874,40.03263872,42866,24.98,12032,28.75,90.648934,423.529061,1068.945634,4098.965718,45.841388,0.00E+00,0.302163113,0.352940884,1
28419,43.53267571,41425,27.98,11808,28.07,113.757466,534.461836,1033.348129,3199.665343,49.425981,0.00E+00,0.379191553,0.445384863,1
25781,38.36360049,40675,24.95,11783,27.63,139.932544,652.637123,997.750623,2466.291974,53.010574,0.00E+00,0.466441813,0.543864269,1
25663,43.14426634,41312,25.52,11777,28.08,106.882515,500.321915,1148.395808,2858.329097,43.983275,0.00E+00,0.35627505,0.416934929,1
25379,41.44266338,42441,24.79,11910,29.4,78.735571,365.753809,1336.82068,3280.457774,37.166981,0.00E+00,0.262451903,0.304794841,1
24760,41.98520345,45687,30.13,12257,31.06,56.135753,254.98267,1525.245553,3770.504178,30.396506,0.00E+00,0.187119177,0.212485558,1
24497,38.87835388,54435,33.55,13413,32.46,39.781125,178.292998,1713.670425,4260.550581,23.626031,0.00E+00,0.13260375,0.148577498,1
25542,44.07837238,60509,44.03,14818,33.77,23.713249,106.597548,1902.095298,4761.716381,20.218519,0.00E+00,0.079044163,0.08883129,1
30856,50.94974723,62900,53.3,15408,34.24,15.535935,65.45105,2101.323523,5349.772065,17.961694,9.42E+02,0.05178645,0.054542542,1
37507,50.9724106,63684,46.15,15354,34.21,24.815764,97.254227,2244.432377,6596.093267,18.100606,2.61E+03,0.082719213,0.081045189,1
39088,67.23797781,65403,47.53,15175,34.2,42.559659,159.606354,2387.54123,8454.028438,18.239518,4.41E+03,0.14186553,0.133005295,1
39855,73.1930148,66463,36.04,14866,33.95,60.455329,221.958482,2528.024076,10311.96361,18.37843,5.90E+03,0.201517763,0.184965402,1
39782,43.24332922,64781,32.26,14559,33.4,87.086986,306.465915,2656.822044,12169.89878,18.517341,6.81E+03,0.290289953,0.255388263,1
39553,42.90718249,62673,29.37,14364,32.56,119.617458,411.548352,2785.620013,14230.14883,18.656253,7.00E+03,0.39872486,0.34295696,1
39244,42.90315043,60624,26.98,14094,32.05,157.993009,534.198875,2914.417981,16198.76912,18.795165,6.44E+03,0.526643363,0.445165729,1
38673,42.97860666,58522,23.06,13707,31.07,158.373207,592.165352,2966.096958,15045.52868,18.626089,5.21E+03,0.52791069,0.493471127,1
38325,46.17200986,56782,20.46,13750,31.19,158.753405,647.957702,3017.775935,13796.53611,18.457012,3.52E+03,0.529178017,0.539964752,1
38416,47.17652281,55612,24.34,13810,32.39,159.113048,697.00626,3069.454913,12547.54355,18.287935,1.74E+03,0.530376827,0.58083855,1
39938,51.49815043,56072,28.2,14059,32.88,159.434754,746.054818,3121.13389,11389.39588,18.118859,2.44E+02,0.53144918,0.621712348,1
41183,68.20591862,58420,38.93,14398,33.72,159.75646,797.567318,3172.812867,10265.30257,17.949782,0.00E+00,0.532521533,0.664639432,1
42552,84.74106042,55503,53.8,13983,32.36,160.078166,851.074836,3224.491844,9141.209264,17.780705,0.00E+00,0.533593887,0.70922903,1
42284,91.98520345,52193,43.5,13743,31.63,133.528691,730.397431,2772.297635,8175.917398,18.551738,0.00E+00,0.445095637,0.608664526,1
39381,59.35004316,49369,40.45,13232,30.88,108.816542,613.123462,2299.62714,7210.625532,19.32277,0.00E+00,0.362721807,0.510936218,1
36380,49.648582,45452,38.62,12754,29.93,86.333779,478.888428,1816.799217,6354.555778,20.093803,0.00E+00,0.287779263,0.39907369,1
32807,53.39704069,42322,31.02,12199,29.05,67.81766,365.133926,1364.605008,5711.027867,20.864835,0.00E+00,0.226058867,0.304278272,1
29027,49.90752158,39954,42.74,12041,29.01,52.867694,268.946802,966.043866,5067.499957,21.635868,0.00E+00,0.176225647,0.224122335,1
26111,45.56720099,39027,42.56,11877,28.77,40.523615,197.249958,681.59255,4469.143372,23.420701,0.00E+00,0.135078717,0.164374965,1
25789,47.78051788,39026,39.63,11921,29.16,45.760023,208.554036,538.358477,4394.753885,26.986014,0.00E+00,0.15253341,0.17379503,1
25282,48.45252774,39264,32.84,11981,29.98,50.996431,219.858114,418.319522,4320.364398,30.551327,0.00E+00,0.169988103,0.183215095,1
24296,42.37361282,39925,33.21,12203,30.98,56.23284,231.162192,304.464198,4245.974912,34.11664,0.00E+00,0.1874428,0.19263516,1
23499,42.21948212,41768,30.7,12461,31.37,62.203872,243.699406,218.523753,4171.585425,37.681953,0.00E+00,0.20734624,0.203082838,1
23746,39.64241677,44292,35.71,12846,31.25,70.058484,260.655523,146.414436,4097.195938,41.247266,0.00E+00,0.23352828,0.217212936,1
26061,45.38224414,47172,39.78,13301,31.46,77.913097,277.61164,117.767622,4022.806451,45.150105,1.87E+03,0.259710323,0.231343033,1
29237,50.38224414,50539,40.55,13845,31.94,78.973901,299.787191,166.67265,4557.787114,50.097227,4.60E+03,0.263246337,0.249822659,1
32734,53.16892725,52791,33.63,14121,32.35,80.034706,321.962741,286.702436,5172.321331,55.044349,7.40E+03,0.266782353,0.268302284,1
34616,67.62638718,54142,27.19,13951,32.08,81.095511,344.138292,440.089629,5814.298125,59.991471,9.68E+03,0.27031837,0.28678191,1
35107,88.80394575,53266,25.74,13638,31.54,82.156315,370.383585,622.386678,6456.27492,64.938593,1.10E+04,0.273854383,0.308652988,1
34660,56.96924784,50924,25.39,13365,31.18,83.21712,397.487035,833.593585,7360.877572,69.885715,1.13E+04,0.2773904,0.331239196,1
34080,42.79035758,48553,23.4,13066,30.83,84.277925,424.590486,1073.824734,8323.842763,75.291046,1.05E+04,0.280926417,0.353825405,1
33080,42.45305179,47505,23.56,12800,30.45,77.155286,413.823529,1015.722966,7149.455725,73.972817,8.64E+03,0.257184287,0.344852941,1
32243,40.62425401,47141,24.27,12847,30.74,70.032647,403.056572,957.792775,6174.379124,72.723671,6.03E+03,0.233442157,0.335880477,1
31925,40.01612824,48209,29.98,13137,31.49,62.910008,392.289615,899.862585,5391.454432,71.669089,3.18E+03,0.209700027,0.326908013,1
32888,40.51323674,50791,32.93,13517,31.9,57.19158,381.522658,841.932395,4622.941449,70.614506,2.35E+02,0.1906386,0.317935548,1
34930,42.2117016,53664,39.88,13830,32.85,52.443154,370.755701,784.002205,3970.504205,69.559924,0.00E+00,0.174810513,0.308963084,1
37038,45.49520962,50706,61.37,13387,32.39,47.694728,359.988744,732.835012,3318.066962,68.505341,0.00E+00,0.158982427,0.29999062,1
38167,79.5998397,47950,49.74,13048,31.6,47.257678,365.704092,635.429975,3049.026919,68.408619,0.00E+00,0.157525593,0.30475341,1
35963,57.19354501,46269,45.83,12803,30.97,46.820627,371.419439,538.024938,2817.600268,68.311896,0.00E+00,0.156068757,0.309516199,1
33414,59.8458693,43105,43.76,12374,30,46.383577,377.134787,454.715921,2586.173617,68.215174,0.00E+00,0.154611923,0.314278989,1
30745,52.00986436,39839,38.16,11982,29.63,45.946527,382.850135,376.791892,2354.746966,68.118451,0.00E+00,0.15315509,0.319041779,1
27720,50.53637485,37578,26.59,11691,26.89,45.509477,388.565482,300.815897,2123.320315,68.021729,0.00E+00,0.151698257,0.323804568,1
25238,41.28083231,36416,27.9,11641,27.26,45.072427,394.28083,242.372875,1891.893665,67.925006,0.00E+00,0.150241423,0.328567358,1
24912,42.76202219,36118,27.73,11579,26.09,50.17833,428.156609,318.538722,1944.337193,71.953206,0.00E+00,0.1672611,0.356797174,1
24368,43.7053021,36351,28.92,11542,27,55.284234,462.032388,416.133611,1996.780722,76.726758,0.00E+00,0.18428078,0.38502699,1
23451,41.51664612,36720,28.77,11648,27.53,60.585206,498.800562,514.385625,2049.22425,81.762008,0.00E+00,0.201950687,0.415667135,1
22888,40.46855734,37113,27.73,11958,28.02,68.244061,538.835574,636.379237,2101.667779,86.797259,0.00E+00,0.227480203,0.449029645,1
22987,41.02342787,38796,27.68,12214,28,75.902917,578.870585,758.372848,2154.111308,91.832509,0.00E+00,0.253009723,0.482392154,1
24266,41.54130703,41579,28.36,12710,29.41,83.561772,618.905597,903.109752,2206.554836,96.867759,1.21E+03,0.27853924,0.515754664,1
25986,45.94944513,44111,35.54,13155,30.65,82.752365,623.81351,937.528205,2571.054257,119.996989,3.01E+03,0.275841217,0.519844592,1
29039,45.69050555,46502,40.92,13296,31.11,81.942957,628.721423,971.946658,2935.553678,145.652667,4.86E+03,0.27314319,0.523934519,1
32032,57.76818742,48796,43.17,13094,31.22,81.13355,633.629336,1006.365111,3342.566373,180.312517,6.37E+03,0.270445167,0.528024447,1
33637,69.90135635,48716,41.65,13028,31.15,80.324143,638.146903,1040.783564,3798.190649,218.796034,7.26E+03,0.267747143,0.531789086,1
34267,56.60451295,46458,35.99,12882,28.75,79.514735,642.299752,1076.148025,4253.814925,257.279551,7.44E+03,0.265049117,0.535249793,1
34511,44.55293465,44323,25.65,12890,24.12,78.705328,646.452602,1127.775704,4712.327041,296.992297,6.90E+03,0.262351093,0.538710502,1
